Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.12,1810.17,0.11,497.35,0.11,607.47,0.12,4.28,2.1,0.7,0.11,0.03,3.26,8.29,0.09,2890.97,73705.92,633.71,4.2,1.15,0.55,8.89,24.7,5.04,160.08,28,33.24,9.69,71.02,109.18,118,4.03,37.01,59.84,131.05,208,25.5,11.45,7.81,34.62,298,0.3,577.25,12.39,531.88,7.0,499.52
0.04,830.74,0.08,788.16,0.04,905.87,0.68,2.57,1.26,0.67,0.58,0.04,1.11,7.85,0.07,1847.6,20139.61,117.04,2.32,0.79,0.61,3.42,31.42,52.73,165.72,25,3.03,57.26,33.26,16.38,115,3.17,43.42,4.96,62.06,205,51.22,3.73,19.15,176.08,295,0.34,402.38,27.65,1354.56,3.0,2093.8
0.17,4056.53,0.12,1733.02,0.12,1794.58,0.16,2.84,1.52,0.46,0.08,0.05,4.34,25.1,0.04,12753.15,403536.79,2268.24,2.77,1.35,0.57,66.82,12.94,84.67,167.0,82,33.31,16.79,83.04,104.04,172,39.58,12.41,32.53,116.17,262,49.86,20.42,17.44,41.55,352,0.22,1046.9,28.16,1696.82,8.0,552.57
0.09,1468.26,0.14,140.68,0.11,169.9,0.55,4.76,2.88,0.51,1.81,0.04,0.63,7.29,0.09,771.76,14718.22,53.33,3.09,1.45,0.66,1.75,25.92,14.58,156.18,5,12.15,7.58,82.11,121.25,95,13.23,7.64,22.78,69.42,185,28.44,1.38,81.22,35.56,275,0.21,54.32,5.36,556.97,6.0,374.98
0.05,654.95,0.06,291.07,0.12,339.86,0.56,1.34,0.78,0.81,1.92,0.03,2.72,28.61,0.09,1228.33,24597.69,242.63,2.33,0.91,0.33,4.52,36.93,77.43,136.33,19,5.81,17.27,76.17,108.6,109,10.91,15.1,80.37,172.42,199,6.07,9.73,45.24,1.59,289,0.12,594.31,2.91,716.26,6.0,379.03
0.02,1564.03,0.1,770.57,0.11,901.2,0.6,4.3,1.56,0.53,0.4,0.05,5.59,17.25,0.04,2817.82,40010.23,677.82,1.1,1.41,0.52,8.97,24.09,58.08,102.36,87,6.75,26.99,26.22,83.82,177,18.24,9.45,38.94,40.38,267,28.55,8.64,73.65,59.39,357,0.35,416.57,28.63,24.65,4.0,231.39
0.11,542.31,0.05,472.59,0.08,515.01,0.17,4.66,0.69,0.43,0.68,0.06,5.02,27.37,0.1,1273.2,11650.9,90.33,4.42,1.2,0.37,11.87,11.4,33.74,119.79,29,12.42,6.98,19.14,109.39,119,45.86,2.02,14.16,128.63,209,10.12,15.43,35.13,167.38,299,0.2,386.85,1.63,1046.75,3.0,350.07
0.08,685.94,0.1,213.42,0.17,224.85,0.82,3.04,0.99,0.65,0.91,0.04,3.12,19.34,0.08,591.46,7257.63,139.98,1.55,1.08,0.65,5.37,2.71,34.12,130.09,62,4.07,12.1,55.08,0.4,152,3.02,8.68,62.7,6.76,242,5.57,7.19,24.66,31.22,332,0.12,159.85,21.9,719.53,3.0,2529.91
0.16,634.62,0.09,691.1,0.16,874.35,0.46,2.63,0.52,0.44,1.1,0.05,2.18,5.89,0.07,1318.13,10250.33,80.66,1.5,0.74,0.74,9.56,6.91,34.02,64.49,6,12.42,8.35,30.45,82.93,96,7.03,9.08,63.0,132.26,186,6.82,12.12,68.83,81.23,276,0.03,433.96,4.17,1297.71,2.0,438.61
0.11,1969.54,0.05,581.28,0.16,608.92,0.69,1.31,1.05,0.74,1.14,0.04,5.64,22.55,0.09,3099.12,85289.7,190.09,1.7,1.48,0.66,6.09,13.58,17.82,42.1,73,53.55,4.5,69.26,143.64,163,6.77,27.08,28.96,55.73,253,30.31,9.85,48.64,106.5,343,0.27,1080.11,8.81,335.2,7.0,491.87
0.12,205.96,0.04,710.89,0.05,785.27,0.4,4.38,0.2,0.44,0.57,0.06,3.33,22.27,0.04,698.86,2171.92,110.77,3.27,1.41,0.9,8.38,3.87,67.26,46.35,26,8.78,5.48,66.92,7.33,116,1.17,26.44,76.47,42.46,206,7.43,4.75,46.95,24.39,296,0.27,102.42,27.51,109.03,1.0,500.31
0.08,1072.17,0.04,702.88,0.15,781.33,0.5,3.94,3.36,0.44,0.29,0.04,0.99,18.22,0.09,3654.6,103596.1,378.24,3.09,1.1,0.52,102.91,4.12,31.35,129.87,63,11.32,21.25,41.9,174.64,153,6.53,47.71,34.76,175.03,243,9.56,24.08,16.28,68.84,333,0.31,90.01,17.0,926.75,7.0,510.25
0.03,270.74,0.13,327.44,0.16,332.94,0.5,3.36,0.2,0.62,0.82,0.07,0.51,17.45,0.05,298.29,1038.17,30.97,3.25,1.05,0.51,6.08,4.49,30.32,68.34,54,19.54,1.22,67.83,123.05,144,17.14,1.54,16.08,147.75,234,18.76,1.27,21.33,156.28,324,0.14,45.55,2.37,36.22,1.0,96.23
0.08,1091.42,0.1,1187.12,0.08,1542.3,0.66,4.16,2.73,0.64,0.09,0.05,4.34,22.76,0.07,6493.08,106332.61,185.32,3.18,1.08,0.46,10.78,33.17,31.96,151.83,28,62.92,3.33,74.54,74.04,118,38.22,6.12,77.94,178.9,208,29.5,10.27,39.12,104.26,298,0.4,675.98,0.56,1027.15,7.0,142.84
0.11,454.92,0.16,947.39,0.15,1178.93,0.62,1.86,0.98,0.83,0.31,0.06,2.35,5.62,0.06,1690.08,13055.04,122.6,3.4,1.07,0.67,29.36,4.94,44.94,53.92,87,21.07,7.09,2.94,60.24,177,6.6,10.85,89.3,148.84,267,9.52,5.94,41.09,128.28,357,0.27,132.98,11.44,702.55,2.0,447.04
0.05,1410.97,0.11,472.86,0.05,506.31,0.72,3.77,2.64,0.43,0.29,0.05,3.91,28.11,0.1,2553.21,64485.63,61.31,2.76,1.49,0.7,9.46,22.4,38.89,129.06,71,3.02,41.47,18.67,89.08,161,4.95,40.37,13.34,112.02,251,25.15,4.02,39.28,69.26,341,0.04,621.19,18.77,1898.11,6.0,1667.24
0.14,220.36,0.06,383.44,0.06,478.0,0.71,4.83,0.19,0.8,2.93,0.06,2.64,19.12,0.06,358.24,1043.87,50.94,1.35,0.9,0.46,3.65,3.09,44.29,50.13,64,4.44,4.35,85.97,131.87,154,5.85,3.74,36.04,172.86,244,5.5,2.18,9.81,25.63,334,0.36,116.11,20.78,279.34,1.0,1530.27
0.04,303.52,0.16,417.19,0.04,444.96,0.32,2.85,0.32,0.71,0.48,0.04,3.71,18.2,0.05,408.41,1853.07,87.26,1.29,1.06,0.47,1.74,13.46,0.2,73.41,49,3.42,6.08,12.1,106.01,139,1.59,5.06,68.6,107.15,229,7.8,2.19,40.73,102.14,319,0.17,101.83,19.76,299.39,1.0,1391.37
0.12,889.4,0.04,915.38,0.09,958.0,0.65,3.72,1.08,0.57,2.45,0.07,5.49,9.29,0.08,2950.98,35639.78,621.7,2.33,1.02,0.48,4.7,30.92,10.97,91.55,44,52.96,3.86,89.57,1.25,134,12.03,27.62,85.93,70.42,224,74.25,3.93,12.18,133.0,314,0.13,39.74,10.59,332.53,4.0,329.91
0.09,850.05,0.16,413.13,0.02,514.08,0.22,1.32,1.8,0.6,1.12,0.06,3.1,7.83,0.08,1829.72,43731.77,345.42,1.71,1.29,0.61,10.47,12.37,33.12,66.21,15,5.92,25.68,53.44,119.61,105,4.52,21.37,64.69,80.67,195,15.06,10.13,44.14,85.25,285,0.18,797.95,23.17,954.89,5.0,1282.89
0.02,204.41,0.15,310.4,0.1,357.44,0.87,4.43,0.27,0.55,0.96,0.07,1.39,7.43,0.09,284.08,1190.99,5.8,2.99,1.24,0.57,10.12,0.91,83.15,95.37,18,2.57,7.65,27.08,38.24,108,6.36,1.92,7.66,153.69,198,19.69,1.23,1.42,139.05,288,0.31,129.6,19.45,89.89,1.0,618.64
0.15,888.59,0.14,455.87,0.13,576.0,0.86,3.51,3.52,0.65,2.73,0.06,3.44,27.4,0.07,3167.55,76626.15,729.55,1.61,1.14,0.89,11.32,16.84,82.61,161.06,6,18.85,12.67,27.86,105.25,96,5.72,19.6,56.88,59.76,186,30.97,11.15,30.23,170.76,276,0.07,1160.77,21.0,102.52,8.0,303.95
0.04,2045.15,0.07,1644.79,0.04,2015.21,0.29,4.52,2.34,0.32,1.32,0.05,3.64,13.87,0.03,7285.43,127548.25,1255.68,1.35,1.36,0.94,37.2,10.45,66.28,47.01,14,9.1,33.67,31.9,166.92,104,7.44,19.34,58.14,31.45,194,6.08,77.61,19.93,36.81,284,0.04,1829.91,16.6,3573.12,6.0,823.08
0.06,1230.58,0.03,251.02,0.11,256.68,0.79,0.91,1.28,0.42,0.6,0.03,5.39,11.68,0.08,1565.33,34233.65,174.07,2.81,1.11,0.74,7.01,10.17,47.71,92.49,10,43.96,2.33,89.71,102.52,100,7.11,12.99,74.13,116.15,190,10.85,5.78,75.71,52.52,280,0.35,872.07,27.58,223.09,8.0,622.67
0.06,674.14,0.03,860.06,0.07,1014.85,0.39,2.13,1.8,0.82,0.83,0.03,4.04,22.77,0.1,3864.3,70323.82,764.72,2.41,1.36,0.37,51.68,5.29,83.58,52.67,14,18.56,4.1,75.57,14.61,104,83.27,5.2,79.3,167.77,194,18.8,15.91,14.53,54.2,284,0.11,1073.27,8.8,692.48,6.0,425.11
0.14,333.09,0.06,647.63,0.16,838.25,0.69,1.92,1.2,0.74,2.42,0.04,2.06,28.09,0.09,1693.22,14369.47,48.79,2.61,0.89,0.62,18.41,2.95,48.58,50.18,2,13.86,8.65,30.24,117.4,92,33.8,2.11,83.28,110.76,182,5.63,22.53,26.64,30.97,272,0.37,600.29,23.14,1042.49,3.0,1324.09
0.14,234.29,0.04,681.97,0.09,819.7,0.24,4.33,0.33,0.48,1.19,0.04,3.49,22.12,0.09,1603.09,13885.16,118.46,4.42,0.75,0.59,4.63,28.94,28.39,83.56,44,8.27,25.45,8.36,117.33,134,18.07,7.64,23.9,87.1,224,10.75,13.28,67.74,18.49,314,-0.01,310.1,29.02,874.82,3.0,1594.55
0.16,329.59,0.16,1048.83,0.08,1184.16,0.87,1.83,0.5,0.32,2.24,0.06,5.35,24.68,0.08,1888.46,12297.48,343.24,2.42,1.33,0.85,45.91,3.86,46.02,52.72,36,7.95,17.2,6.24,148.11,126,5.26,21.05,35.62,12.67,216,14.39,8.53,6.32,152.69,306,0.2,134.95,29.91,1438.06,2.0,2140.64
0.12,621.86,0.13,322.08,0.06,391.86,0.27,4.38,1.64,0.68,2.86,0.04,5.28,12.47,0.09,1107.0,13032.44,203.98,3.12,0.75,0.39,45.48,2.41,5.61,19.24,73,18.05,6.94,28.19,103.92,163,1.12,17.91,89.05,101.66,253,20.95,3.7,13.25,18.29,343,0.04,342.94,7.17,952.9,4.0,826.57
0.17,2483.04,0.11,499.95,0.14,634.76,0.8,3.98,3.36,0.71,0.89,0.05,1.45,28.71,0.1,3179.33,122764.86,703.55,4.36,0.92,0.8,11.74,13.01,82.15,100.01,11,33.61,6.21,39.42,49.06,101,8.73,15.95,58.03,79.26,191,3.1,53.81,31.79,99.87,281,0.27,1462.09,20.13,1777.15,8.0,1181.27
0.14,31.8,0.17,1215.89,0.17,1566.22,0.19,3.7,0.11,0.73,0.22,0.06,5.09,29.24,0.05,1164.07,3774.1,129.47,1.55,1.31,0.83,37.03,3.11,83.43,13.83,75,18.51,5.4,4.3,170.54,165,1.5,19.13,45.46,82.57,255,6.97,13.44,84.81,158.0,345,0.11,207.23,18.88,447.44,1.0,779.56
0.08,1193.12,0.05,762.06,0.07,967.51,0.41,0.9,2.2,0.49,2.12,0.07,4.78,15.45,0.04,3101.48,53137.12,736.34,2.08,1.11,0.44,16.84,12.17,86.88,139.07,55,28.54,6.85,35.28,118.65,145,21.75,7.07,74.14,130.99,235,18.47,3.58,32.49,137.97,325,0.24,1020.86,10.3,1512.44,5.0,600.58
0.09,180.96,0.08,400.39,0.04,439.1,0.36,1.36,0.35,0.69,0.15,0.06,4.97,15.31,0.05,386.36,1351.32,53.93,1.07,0.99,0.93,2.37,9.47,75.72,42.91,57,2.59,4.05,53.72,130.83,147,2.44,9.77,71.24,116.68,237,5.74,2.89,50.21,152.88,327,-0.06,168.17,29.36,477.45,1.0,3207.61
0.1,1037.31,0.18,179.14,0.09,189.62,0.39,2.47,1.14,0.73,0.29,0.04,5.86,26.19,0.09,826.93,12363.43,182.61,3.05,0.77,0.94,12.57,7.26,13.71,104.7,58,11.9,8.0,33.44,104.21,148,14.21,4.95,35.41,78.71,238,2.85,11.41,57.77,87.53,328,0.21,33.05,8.17,392.62,6.0,597.12
0.07,296.94,0.03,1892.46,0.15,2431.8,0.78,2.82,0.45,0.65,1.92,0.05,2.25,8.7,0.03,5144.64,47883.09,1232.57,1.66,1.06,0.85,34.17,9.96,54.27,1.25,49,8.14,62.81,70.66,57.53,139,8.77,23.58,41.79,70.84,229,17.21,16.2,49.28,104.14,319,0.22,547.93,9.91,1009.63,3.0,273.22
0.09,3294.29,0.06,1142.27,0.12,1420.27,0.6,3.32,1.36,0.71,1.7,0.03,2.19,29.52,0.07,7494.72,280885.09,341.29,1.35,1.2,0.55,6.08,105.62,10.12,129.73,1,19.86,33.49,17.31,90.51,91,12.36,39.43,7.98,43.59,181,7.55,30.22,38.81,63.21,271,0.26,1349.34,17.01,660.04,8.0,399.79
0.16,389.73,0.11,584.25,0.13,601.81,0.18,0.97,0.43,0.67,1.46,0.06,2.43,10.65,0.06,526.84,1630.35,70.82,1.0,0.76,0.57,1.68,14.54,27.51,18.0,43,6.13,5.53,38.04,144.92,133,2.42,13.06,54.04,136.19,223,18.05,2.61,34.47,51.9,313,0.11,116.12,12.15,614.76,1.0,1315.6
0.1,2008.14,0.09,113.34,0.12,129.04,0.23,1.91,3.36,0.55,0.31,0.03,2.63,21.83,0.09,847.98,27159.37,115.31,3.57,1.22,0.58,2.4,11.83,34.1,155.82,53,16.62,1.6,4.48,70.73,143,11.16,4.15,60.11,57.39,233,15.86,2.17,65.31,23.0,323,0.24,102.78,5.97,619.78,8.0,604.83
0.15,1737.03,0.15,308.41,0.14,367.64,0.18,3.58,3.04,0.76,1.47,0.03,1.48,19.8,0.05,1960.9,38355.16,147.54,1.06,0.76,0.42,28.13,2.7,53.44,153.55,87,46.32,2.04,70.59,154.6,177,16.04,5.4,70.13,58.57,267,13.59,7.04,35.91,169.56,357,0.13,1125.53,29.49,2020.49,8.0,2734.15
0.06,2257.41,0.02,405.48,0.17,505.43,0.43,2.61,1.84,0.5,1.74,0.04,1.44,20.45,0.05,2640.12,73067.09,247.44,1.01,1.25,0.61,6.77,12.37,21.09,115.45,46,8.99,16.87,30.9,128.52,136,55.05,2.91,67.54,114.23,226,3.65,43.43,44.0,23.51,316,0.27,837.51,24.25,2127.39,8.0,1814.68
0.12,476.37,0.12,1285.6,0.06,1595.01,0.44,1.67,1.02,0.78,2.1,0.03,3.11,19.48,0.04,7442.43,132418.46,1742.67,3.54,0.94,0.82,14.94,36.48,9.19,169.11,37,9.1,51.6,11.43,41.37,127,6.66,73.97,68.85,115.3,217,50.45,8.48,67.32,40.73,307,0.07,605.95,12.49,745.7,6.0,213.17
0.13,243.9,0.07,310.39,0.13,375.38,0.26,1.0,0.1,0.83,2.82,0.05,5.51,5.71,0.05,298.22,851.27,44.38,1.52,1.36,0.87,8.03,1.22,16.26,156.48,31,15.9,1.25,75.62,86.42,121,4.69,3.55,5.98,125.1,211,4.49,3.64,54.79,103.78,301,-0.03,104.47,6.53,235.32,1.0,490.51
0.08,404.66,0.02,470.09,0.18,536.51,0.13,1.99,0.58,0.8,2.34,0.06,5.06,22.76,0.1,774.99,5599.1,131.26,1.91,1.22,0.58,5.6,14.58,50.06,98.77,64,5.29,9.4,83.36,86.23,154,4.01,20.69,1.44,130.09,244,3.23,22.38,80.66,166.92,334,-0.02,275.79,16.04,141.18,2.0,477.09
0.12,999.3,0.03,1754.79,0.14,2070.58,0.58,0.86,2.94,0.8,1.17,0.06,3.46,5.22,0.1,9102.19,184928.54,591.42,4.47,1.35,0.7,28.56,19.21,56.71,154.13,59,10.76,55.6,61.43,31.68,149,20.17,46.31,28.35,99.81,239,4.66,80.85,56.91,177.04,329,0.09,1276.03,24.37,1412.15,7.0,507.22
0.05,640.84,0.12,1027.64,0.11,1078.09,0.28,1.74,0.87,0.61,1.1,0.04,4.75,15.58,0.04,2575.67,27436.99,66.96,4.05,0.94,0.76,11.86,18.08,38.5,151.03,89,8.65,14.6,56.05,64.39,179,34.09,3.28,19.24,113.09,269,52.65,4.13,79.8,131.96,359,0.35,765.94,2.61,137.51,3.0,71.04
0.04,196.18,0.18,530.72,0.09,676.91,0.49,2.71,0.7,0.53,0.49,0.05,5.43,23.61,0.03,982.94,6804.85,49.18,2.56,0.97,0.45,3.45,5.97,83.06,21.5,26,6.53,20.09,55.0,178.64,116,9.35,8.79,1.31,174.13,206,12.17,9.85,33.23,33.92,296,-0.08,266.59,15.82,724.66,2.0,1130.3
0.03,649.45,0.02,2199.99,0.12,2568.41,0.85,1.74,0.36,0.62,2.47,0.04,3.44,19.58,0.06,3777.91,32691.38,134.71,4.0,1.28,0.82,13.46,28.27,24.02,28.69,31,10.82,22.09,68.85,176.54,121,14.63,18.47,21.52,160.73,211,13.12,30.11,70.59,3.85,301,0.19,728.4,27.98,2896.08,2.0,1934.14
0.14,2414.15,0.04,591.5,0.17,668.77,0.7,1.91,2.4,0.77,2.05,0.06,5.07,7.6,0.06,4384.32,122575.51,675.1,3.79,1.25,0.79,38.88,4.23,75.27,19.91,77,51.16,4.92,49.62,98.7,167,16.38,5.7,21.46,7.97,257,27.87,10.03,61.15,15.01,347,0.17,609.04,4.81,1757.26,8.0,417.25
0.03,1240.76,0.04,1487.64,0.08,1836.55,0.37,2.08,1.54,0.75,2.83,0.05,5.2,16.4,0.06,8354.15,148647.54,1080.73,3.81,1.03,0.35,18.63,34.02,29.2,115.99,44,11.43,59.04,88.92,91.65,134,25.23,12.01,38.98,48.58,224,27.58,23.35,38.21,157.77,314,0.12,670.49,9.95,2769.58,7.0,495.35
0.1,98.52,0.03,1357.43,0.16,1650.89,0.61,2.68,0.45,0.48,0.95,0.04,0.89,5.34,0.08,1294.22,4404.54,209.3,3.75,1.38,0.4,15.61,6.4,11.91,139.01,7,5.46,24.7,12.69,177.75,97,8.88,18.66,83.93,175.79,187,10.17,8.99,73.17,31.4,277,0.02,251.2,3.18,1102.13,1.0,302.98
0.09,1013.96,0.03,862.89,0.05,868.96,0.38,2.71,0.92,0.31,2.25,0.04,2.88,17.58,0.07,1380.35,12081.05,65.58,1.07,0.91,0.7,28.89,2.96,73.05,63.63,44,21.43,3.43,10.68,43.39,134,4.5,22.2,35.15,153.2,224,5.7,12.71,68.09,10.36,314,-0.01,50.81,1.62,470.73,2.0,146.69
0.15,1969.51,0.06,281.53,0.06,296.31,0.42,1.83,1.6,0.82,1.86,0.05,1.95,29.4,0.08,2062.36,52134.77,192.3,1.21,1.41,0.43,8.15,16.17,84.2,103.92,87,19.95,6.94,17.98,98.56,177,4.57,19.03,87.19,76.74,267,28.0,7.86,64.98,62.67,357,-0.02,1400.12,14.93,1246.2,8.0,972.93
0.14,2049.62,0.05,747.43,0.08,964.09,0.8,1.21,0.84,0.48,0.31,0.05,5.99,18.51,0.06,3825.93,114980.72,291.94,1.14,0.88,0.81,3.8,71.85,48.4,171.99,40,12.54,28.78,7.91,148.21,130,14.84,16.11,86.25,61.5,220,10.15,11.99,52.93,38.06,310,0.04,107.87,11.46,2320.56,7.0,934.7
0.16,831.93,0.09,646.53,0.16,839.73,0.24,2.23,1.7,0.73,1.38,0.06,4.7,27.61,0.06,2892.69,46857.82,349.29,3.21,0.74,0.71,14.77,8.76,38.47,159.5,47,12.46,13.24,58.73,35.73,137,19.06,5.16,29.35,99.45,227,9.9,15.86,24.56,88.58,317,0.13,51.41,17.88,317.62,5.0,334.06
0.1,3415.71,0.11,477.46,0.1,552.01,0.24,2.47,3.28,0.78,0.18,0.06,0.81,15.47,0.06,3114.31,91269.46,127.91,1.23,1.32,0.52,50.66,2.92,64.39,151.54,49,10.4,14.74,64.91,28.58,139,9.98,8.45,10.66,29.02,229,6.62,26.46,20.66,27.31,319,-0.02,746.72,21.75,1031.61,8.0,673.75
0.14,1637.37,0.04,1442.2,0.06,1567.87,0.52,4.94,1.44,0.37,1.48,0.05,4.63,6.59,0.07,7422.64,167688.89,582.04,1.12,0.72,0.65,8.61,70.3,53.36,23.5,53,23.8,28.12,38.81,97.52,143,57.63,5.9,64.58,79.17,233,8.18,56.66,68.79,107.59,323,-0.01,1818.15,23.28,929.52,6.0,545.63
0.15,71.13,0.16,895.97,0.09,942.24,0.14,3.1,0.34,0.33,1.64,0.04,1.87,17.75,0.06,861.53,2620.48,86.44,3.86,1.3,0.63,5.08,12.03,21.6,166.76,14,15.7,3.93,83.96,92.41,104,3.65,11.23,71.1,109.76,194,32.58,2.37,41.44,172.55,284,0.14,103.04,1.55,81.07,1.0,84.07
0.08,231.32,0.06,592.09,0.07,629.29,0.25,3.61,0.31,0.5,1.96,0.06,2.5,11.86,0.08,567.44,2173.69,21.39,1.9,0.83,0.34,3.23,16.67,21.14,124.39,54,4.8,3.98,46.34,55.0,144,1.83,23.31,89.06,56.65,234,3.22,15.22,48.25,171.08,324,0.26,170.37,18.12,68.85,1.0,322.61
0.05,418.93,0.11,267.88,0.09,338.79,0.22,3.27,0.48,0.66,0.23,0.03,1.11,15.55,0.07,430.56,2739.47,30.31,4.45,0.93,0.36,7.21,4.85,9.17,119.47,29,1.05,5.95,39.73,134.03,119,0.94,12.86,48.51,38.78,209,21.26,0.94,47.17,75.83,299,0.31,176.91,3.05,553.14,2.0,419.25
0.06,11.8,0.07,1690.39,0.07,2089.81,0.21,1.77,2.72,0.66,1.48,0.05,0.9,23.13,0.08,9490.86,224696.26,255.9,2.0,1.21,0.32,33.27,32.61,0.82,174.78,73,76.07,12.79,0.73,37.4,163,5.33,133.16,45.56,11.71,253,19.1,38.98,78.33,94.63,343,0.06,951.73,29.46,1660.28,8.0,552.14
0.12,2190.64,0.11,1474.6,0.07,1673.39,0.59,1.32,2.59,0.39,1.29,0.05,5.93,25.91,0.07,7725.17,206886.97,223.69,2.74,1.02,0.42,46.46,11.62,56.88,66.45,59,52.76,17.75,85.57,121.38,149,43.72,14.71,78.0,56.44,239,19.57,18.03,80.05,5.73,329,-0.07,1509.25,6.72,2357.06,7.0,506.35
0.11,688.66,0.11,1333.4,0.05,1452.11,0.47,2.12,3.15,0.66,2.51,0.04,4.91,25.88,0.06,7592.08,127440.63,200.98,2.58,1.05,0.49,118.52,5.23,64.38,130.86,26,6.87,81.65,17.82,53.61,116,5.83,50.42,75.67,177.93,206,24.81,17.09,16.17,134.98,296,0.18,308.76,16.58,64.22,7.0,212.09
0.1,500.42,0.16,250.06,0.09,294.46,0.52,1.34,1.23,0.64,2.08,0.05,1.12,22.26,0.03,622.26,7013.12,76.63,3.52,0.78,0.48,5.27,7.84,16.99,167.88,25,16.65,4.86,8.48,103.57,115,10.21,2.87,9.2,76.11,205,6.4,14.25,43.59,67.52,295,0.26,303.65,1.92,739.24,3.0,285.69
0.02,477.65,0.16,592.1,0.07,622.84,0.62,0.86,0.45,0.61,0.52,0.06,3.12,29.15,0.09,1354.96,9686.89,155.08,4.25,0.71,0.85,6.19,25.78,5.46,48.88,36,3.98,38.83,75.03,113.04,126,7.16,6.46,78.32,35.05,216,1.86,46.59,39.52,175.91,306,-0.0,293.09,20.28,891.4,3.0,1211.42
0.07,233.65,0.13,276.93,0.14,338.87,0.88,1.03,0.35,0.67,2.35,0.06,5.6,17.85,0.03,273.13,909.57,7.72,4.36,0.79,0.76,2.72,3.36,39.68,106.9,34,2.9,4.1,16.64,152.34,124,1.25,8.68,57.9,129.69,214,6.68,1.35,20.68,56.39,304,0.21,45.9,17.54,349.24,1.0,1976.44
0.14,219.63,0.1,243.33,0.16,310.87,0.19,3.42,0.31,0.76,1.73,0.05,2.03,26.35,0.05,229.03,1172.1,56.99,2.19,1.03,0.52,2.99,4.56,78.44,44.09,9,1.05,18.21,68.89,48.17,99,1.0,11.1,44.02,15.2,189,10.21,2.66,29.72,16.06,279,0.2,121.18,5.6,265.25,1.0,1012.11
0.08,232.5,0.15,1447.34,0.12,1755.49,0.28,1.96,0.12,0.72,2.67,0.07,5.08,11.31,0.08,1379.22,5135.42,241.61,1.89,0.86,0.76,3.27,48.4,57.4,163.26,39,3.03,27.8,51.84,5.02,129,5.86,31.67,43.47,81.65,219,7.64,12.56,50.06,157.21,309,0.25,194.84,20.45,437.36,1.0,751.18
0.04,1803.73,0.18,1654.34,0.13,1715.42,0.79,2.78,1.64,0.59,2.61,0.03,3.7,21.45,0.08,6175.66,97591.17,424.02,1.82,1.16,0.86,3.58,57.32,86.63,157.95,47,14.13,14.71,52.24,150.31,137,17.15,12.39,30.01,44.05,227,85.8,4.94,79.45,40.03,317,0.16,1238.5,13.92,914.98,4.0,335.46
0.07,394.66,0.07,1562.22,0.14,1587.63,0.81,4.72,0.98,0.76,2.98,0.04,5.16,19.13,0.05,2642.94,15499.29,461.18,3.96,0.88,0.82,11.31,10.42,86.34,106.35,57,3.09,49.5,51.15,142.73,147,26.57,7.18,48.2,43.96,237,48.64,3.55,41.79,130.48,327,0.25,418.18,28.8,1724.6,2.0,1762.65
0.11,404.61,0.12,216.46,0.18,237.3,0.16,2.84,0.14,0.8,2.17,0.03,4.61,29.68,0.09,205.63,950.05,8.59,3.72,0.83,0.62,12.83,2.16,56.04,10.53,37,0.87,12.87,77.68,28.22,127,3.36,6.48,59.55,45.61,217,11.05,1.95,11.42,124.86,307,0.39,52.8,29.01,121.96,1.0,1752.55
0.05,1629.26,0.05,599.01,0.05,612.26,0.49,3.39,1.0,0.32,1.35,0.05,2.92,18.17,0.03,2002.98,28032.26,394.79,4.46,1.2,0.45,2.76,21.31,28.09,118.41,33,11.1,4.69,77.13,73.04,123,7.02,10.7,52.17,49.93,213,20.19,5.67,79.96,44.97,303,0.38,642.68,13.95,1501.81,4.0,1003.26
0.11,1458.32,0.14,772.86,0.14,991.87,0.82,3.96,1.26,0.47,0.06,0.03,4.79,19.46,0.03,3852.4,64908.84,943.45,2.45,0.72,0.67,17.48,23.1,36.41,165.14,34,7.36,27.23,47.22,94.54,124,8.84,21.58,81.42,140.8,214,27.64,7.48,60.42,75.14,304,0.06,1077.35,19.17,759.56,6.0,495.71
0.12,370.9,0.15,1034.22,0.17,1310.01,0.58,4.51,0.25,0.57,1.1,0.03,2.54,8.55,0.05,964.84,4465.91,49.29,1.17,0.75,0.52,5.04,14.0,23.7,81.34,23,24.45,2.2,50.66,42.25,113,9.41,7.97,77.49,112.17,203,4.99,6.45,20.69,88.07,293,0.32,217.15,18.28,773.22,1.0,1386.73
0.06,1006.35,0.07,470.88,0.13,504.69,0.39,4.83,1.54,0.62,1.0,0.06,2.62,26.42,0.07,3055.57,83531.08,176.74,1.53,0.88,0.77,70.22,4.04,54.58,79.68,50,4.41,60.56,78.49,150.31,140,4.81,71.16,3.89,109.05,230,21.38,11.08,17.96,91.8,320,-0.06,182.55,18.41,105.77,7.0,811.12
